id,city_id,name,marker,coordinates,cable_id
benghazi-libya,7871,"Benghazi, Libya",measle_white,"<Point><coordinates>20.066757,32.116584</coordinates></Point>",1184
al-brega-libya,7870,"Al Brega, Libya",measle_white,"<Point><coordinates>19.576523,30.378108</coordinates></Point>",1184
ras-lanuf-libya,7869,"Ras Lanuf, Libya",measle_white,"<Point><coordinates>18.411875,30.586738</coordinates></Point>",1184
sirt-libya,7868,"Sirt, Libya",measle_white,"<Point><coordinates>16.588341,31.205256</coordinates></Point>",1184
misurata-libya,7867,"Misurata, Libya",measle_white,"<Point><coordinates>15.094787,32.374274</coordinates></Point>",1184
al-khoms-libya,7866,"Al Khoms, Libya",measle_white,"<Point><coordinates>14.264416,32.649664</coordinates></Point>",1184
zawia-libya,7865,"Zawia, Libya",measle_white,"<Point><coordinates>12.529749,32.774725</coordinates></Point>",1184
zwara-libya,7864,"Zwara, Libya",measle_white,"<Point><coordinates>12.083362,32.933380,0</coordinates></Point>",1184
hermosa-beach-california-united-states,4966,"Hermosa Beach, California, United States",measle_white,"<Point><coordinates>-118.399546,33.862237</coordinates></Point>",1928
hermosa-beach-california-united-states,4966,"Hermosa Beach, California, United States",measle_white,"<Point><coordinates>-118.399546,33.862237</coordinates></Point>",1823
sandy-point-australia,10799,"Sandy Point, Australia",measle_white,"<Point><coordinates>146.119688,-38.820187</coordinates></Point>",1472
four-mile-bluff-australia,10796,"Four Mile Bluff, Australia",measle_white,"<Point><coordinates>146.850156,-41.033272</coordinates></Point>",1742
mcgaurans-beach-australia,10797,"McGaurans Beach, Australia",measle_white,"<Point><coordinates>147.071250,-38.443624,0</coordinates></Point>",1742
stanley-australia,7861,"Stanley, Australia",measle_white,"<Point><coordinates>145.294102,-40.760371</coordinates></Point>",1492
inverloch-australia,7860,"Inverloch, Australia",measle_white,"<Point><coordinates>145.729454,-38.633444</coordinates></Point>",1492
boat-harbour-tasmania-australia,7813,"Boat Harbour, Tasmania, Australia",measle_white,"<Point><coordinates>145.623790,-40.950874,0</coordinates></Point>",1472
balboa-panama,8722,"Balboa, Panama",measle_white,"<Point><coordinates>-79.566679,8.950030,0</coordinates></Point>",1791
balboa-panama,8722,"Balboa, Panama",measle_white,"<Point><coordinates>-79.566679,8.950030,0</coordinates></Point>",1727
manta-ecuador,8918,"Manta, Ecuador",measle_white,"<Point><coordinates>-80.716190,-0.950014,0</coordinates></Point>",1727
hudishibana-aruba,10790,"Hudishibana, Aruba",measle_white,"<Point><coordinates>-70.049972,12.616630,0</coordinates></Point>",1727
tyra,10782,Tyra,measle_white,"<Point><coordinates>4.748503,55.715608</coordinates></Point>",1737
valdemar,10781,Valdemar,measle_white,"<Point><coordinates>4.564323,55.804072</coordinates></Point>",1737
south-arne,10780,South Arne,measle_white,"<Point><coordinates>4.228386,56.078291</coordinates></Point>",1737
tjornuvik-faeroe-islands,5724,"Tjornuvik, Faeroe Islands",measle_white,"<Point><coordinates>-7.147231,62.289921</coordinates></Point>",1737
vestmannaeyjar-iceland,5858,"Vestmannaeyjar, Iceland",measle_white,"<Point><coordinates>-20.267293,63.437687</coordinates></Point>",1737
ajaccio-france,6053,"Ajaccio, France",measle_white,"<Point><coordinates>8.738638,41.919326</coordinates></Point>",1428
la-seyne-france,7766,"La Seyne, France",measle_white,"<Point><coordinates>5.878092,43.102907</coordinates></Point>",1428
lle-rousse-france,7765,"L’Île-Rousse, France",measle_white,"<Point><coordinates>8.937075,42.636513</coordinates></Point>",1427
cannes-france,6279,"Cannes, France",measle_white,"<Point><coordinates>7.017349,43.552931</coordinates></Point>",1427
condado-beach-pr-united-states,6084,"Condado Beach, PR, United States",measle_white,"<Point><coordinates>-66.077953,18.459901</coordinates></Point>",1229
alsgarde-denmark,10737,"Alsgarde, Denmark",measle_white,"<Point><coordinates>12.536878,56.074885</coordinates></Point>",1730
pargas-finland,6083,"Pargas, Finland",measle_white,"<Point><coordinates>22.301033,60.306621</coordinates></Point>",1340
kristiansand-norway,3131,"Kristiansand, Norway",measle_white,"<Point><coordinates>7.996255,58.150958</coordinates></Point>",1875
kristiansand-norway,3131,"Kristiansand, Norway",measle_white,"<Point><coordinates>7.996255,58.150958</coordinates></Point>",1327
thisted-denmark,6054,"Thisted, Denmark",measle_white,"<Point><coordinates>8.703481,56.959162</coordinates></Point>",1327
arendal-norway,6056,"Arendal, Norway",measle_white,"<Point><coordinates>8.772427,58.461700,0</coordinates></Point>",1326
hjrring-denmark,5821,"Hjørring, Denmark",measle_white,"<Point><coordinates>9.995571,57.456135</coordinates></Point>",1326
monte-carlo-monaco,6028,"Monte Carlo, Monaco",measle_white,"<Point><coordinates>7.427212,43.739735</coordinates></Point>",1302
otranto-italy,6027,"Otranto, Italy",measle_white,"<Point><coordinates>18.485703,40.148050,0</coordinates></Point>",1299
umag-croatia,6017,"Umag, Croatia",measle_white,"<Point><coordinates>13.520178,45.433106</coordinates></Point>",1286
mestre-italy,6016,"Mestre, Italy",measle_white,"<Point><coordinates>12.244105,45.495874</coordinates></Point>",1286
vaasa-finland,5052,"Vaasa, Finland",measle_white,"<Point><coordinates>21.616366,63.095194</coordinates></Point>",1271
ume-sweden,6004,"Umeå, Sweden",measle_white,"<Point><coordinates>20.262948,63.825870,0</coordinates></Point>",1271
nynashamn-sweden,5951,"Nynashamn, Sweden",measle_white,"<Point><coordinates>17.946543,58.902923</coordinates></Point>",1270
meremisa-estonia,5999,"Meremöisa, Estonia",measle_white,"<Point><coordinates>24.276618,59.400848</coordinates></Point>",1268
mielno-poland,5993,"Mielno, Poland",measle_white,"<Point><coordinates>16.062267,54.259945</coordinates></Point>",1262
gedebak-odde-denmark,5994,"Gedebak Odde, Denmark",measle_white,"<Point><coordinates>14.966662,55.012593</coordinates></Point>",1262
vdd-sweden,6000,"Väddö, Sweden",measle_white,"<Point><coordinates>18.816562,59.983379</coordinates></Point>",1208
norrtalge-sweden,6171,"Norrtalge, Sweden",measle_white,"<Point><coordinates>18.701328,59.759661</coordinates></Point>",1207
turku-finland,3126,"Turku, Finland",measle_white,"<Point><coordinates>22.259237,60.449309</coordinates></Point>",1207
santo-domingo-dominican-republic,4242,"Santo Domingo, Dominican Republic",measle_white,"<Point><coordinates>-69.983273,18.500001</coordinates></Point>",1227
dubrovnik-croatia,6043,"Dubrovnik, Croatia",measle_white,"<Point><coordinates>18.106406,42.641859</coordinates></Point>",1317
corfu-greece,6024,"Corfu, Greece",measle_white,"<Point><coordinates>19.919492,39.619302</coordinates></Point>",1299
corfu-greece,6024,"Corfu, Greece",measle_white,"<Point><coordinates>19.919492,39.619302</coordinates></Point>",1317
durres-albania,6025,"Durres, Albania",measle_white,"<Point><coordinates>19.450058,41.316689</coordinates></Point>",1317
durres-albania,6025,"Durres, Albania",measle_white,"<Point><coordinates>19.450058,41.316689</coordinates></Point>",1296
bridgetown-barbados,4202,"Bridgetown, Barbados",measle_white,"<Point><coordinates>-59.613356,13.098954</coordinates></Point>",1290
castries-saint-lucia,4207,"Castries, Saint Lucia",measle_white,"<Point><coordinates>-61.006813,13.994217</coordinates></Point>",1290
pointe-a-pitre-guadeloupe,4906,"Pointe-a-Pitre, Guadeloupe",measle_white,"<Point><coordinates>-61.533082,16.241042</coordinates></Point>",1290
roseau-dominica,4260,"Roseau, Dominica",measle_white,"<Point><coordinates>-61.370728,15.251797</coordinates></Point>",1290
plymouth-montserrat,4355,"Plymouth, Montserrat",measle_white,"<Point><coordinates>-62.215699,16.706569</coordinates></Point>",1290
the-valley-anguilla,4195,"The Valley, Anguilla",measle_white,"<Point><coordinates>-63.057202,18.217408</coordinates></Point>",1290
santos-brazil,3411,"Santos, Brazil",measle_white,"<Point><coordinates>-46.328072,-23.961844</coordinates></Point>",1876
santos-brazil,3411,"Santos, Brazil",measle_white,"<Point><coordinates>-46.328072,-23.961844</coordinates></Point>",1725
santos-brazil,3411,"Santos, Brazil",measle_white,"<Point><coordinates>-46.328072,-23.961844</coordinates></Point>",1860
santos-brazil,3411,"Santos, Brazil",measle_white,"<Point><coordinates>-46.328072,-23.961844</coordinates></Point>",1787
cagliari-italy,3162,"Cagliari, Italy",measle_white,"<Point><coordinates>9.109340,39.215311,0</coordinates></Point>",1729
civitavecchia-italy,7751,"Civitavecchia, Italy",measle_white,"<Point><coordinates>11.796839,42.091127</coordinates></Point>",1729
olbia-italy,8592,"Olbia, Italy",measle_white,"<Point><coordinates>9.486879,40.922512</coordinates></Point>",1729
khark-island-iran,10603,"Khark Island, Iran",measle_white,"<Point><coordinates>50.312043,29.245772</coordinates></Point>",1250
soroosh-platform-iran,10604,"Soroosh Platform, Iran",measle_white,"<Point><coordinates>49.478059,29.072481</coordinates></Point>",1250
diba-oman,10579,"Diba, Oman",measle_white,"<Point><coordinates>56.258036,25.616977</coordinates></Point>",1695
tanah-merah-singapore,9135,"Tanah Merah, Singapore",measle_white,"<Point><coordinates>103.946588,1.327255</coordinates></Point>",1887
tanah-merah-singapore,9135,"Tanah Merah, Singapore",measle_white,"<Point><coordinates>103.946588,1.327255</coordinates></Point>",1683
tanah-merah-singapore,9135,"Tanah Merah, Singapore",measle_white,"<Point><coordinates>103.946588,1.327255</coordinates></Point>",1617
nanhui-china,5804,"Nanhui, China",measle_white,"<Point><coordinates>121.191404,30.306306</coordinates></Point>",1786
nanhui-china,5804,"Nanhui, China",measle_white,"<Point><coordinates>121.191404,30.306306</coordinates></Point>",1617
west-palm-beach-fl-united-states,3824,"West Palm Beach, FL, United States",measle_white,"<Point><coordinates>-80.053349,26.715353</coordinates></Point>",1643
magens-bay-vi-united-states,5758,"Magen's Bay, VI, United States",measle_white,"<Point><coordinates>-64.937084,18.372987</coordinates></Point>",1229
magens-bay-vi-united-states,5758,"Magen's Bay, VI, United States",measle_white,"<Point><coordinates>-64.937084,18.372987</coordinates></Point>",1643
magens-bay-vi-united-states,5758,"Magen's Bay, VI, United States",measle_white,"<Point><coordinates>-64.937084,18.372987</coordinates></Point>",1645
tricomo-cyprus,10388,"Tricomo, Cyprus",measle_white,"<Point><coordinates>33.896816,35.297295</coordinates></Point>",1705
samandag-turkey,10382,"Samandag, Turkey",measle_white,"<Point><coordinates>35.999257,36.082341</coordinates></Point>",1705
girne-cyprus,9661,"Girne, Cyprus",measle_white,"<Point><coordinates>33.236270,35.299126,0</coordinates></Point>",1341
mersin-turkey,9080,"Mersin, Turkey",measle_white,"<Point><coordinates>34.633340,36.799980,0</coordinates></Point>",1341
daet-philippines,10355,"Daet, Philippines",measle_white,"<Point><coordinates>122.949899,14.116617</coordinates></Point>",1928
daet-philippines,10355,"Daet, Philippines",measle_white,"<Point><coordinates>122.949899,14.116617</coordinates></Point>",1679
dartmouth-united-kingdom,10381,"Dartmouth, United Kingdom",measle_white,"<Point><coordinates>-3.578385,50.351743</coordinates></Point>",1703
st-ouens-bay-jersey,10379,"St. Ouens Bay, Jersey",measle_white,"<Point><coordinates>-2.225896,49.215709</coordinates></Point>",1704
archirondel-jersey,10377,"Archirondel, Jersey",measle_white,"<Point><coordinates>-2.021306,49.225279</coordinates></Point>",1700
surville-france,10378,"Surville, France",measle_white,"<Point><coordinates>-1.650017,49.283287</coordinates></Point>",1700
greve-de-lecq-jersey,10375,"Greve de Lecq, Jersey",measle_white,"<Point><coordinates>-2.201433,49.247948</coordinates></Point>",1702
greve-de-lecq-jersey,10375,"Greve de Lecq, Jersey",measle_white,"<Point><coordinates>-2.201433,49.247948</coordinates></Point>",1700
havelet-bay-guernsey,10376,"Havelet Bay, Guernsey",measle_white,"<Point><coordinates>-2.529509,49.450987</coordinates></Point>",1700
new-victoria-ns-canada,9374,"New Victoria, NS, Canada",measle_white,"<Point><coordinates>-60.129567,46.252905</coordinates></Point>",1577
rose-blanche-nl-canada,9375,"Rose Blanche, NL, Canada",measle_white,"<Point><coordinates>-58.686599,47.617687</coordinates></Point>",1577
lancresse-bay-guernsey,10380,"L'Ancresse Bay, Guernsey",measle_white,"<Point><coordinates>-2.533464,49.503392</coordinates></Point>",1784
lancresse-bay-guernsey,10380,"L'Ancresse Bay, Guernsey",measle_white,"<Point><coordinates>-2.533464,49.503392</coordinates></Point>",1703
saints-bay-united-kingdom,10374,"Saints Bay, United Kingdom",measle_white,"<Point><coordinates>-2.558025,49.423326</coordinates></Point>",1702
saints-bay-united-kingdom,10374,"Saints Bay, United Kingdom",measle_white,"<Point><coordinates>-2.558025,49.423326</coordinates></Point>",1697
pembroke-united-kingdom,10373,"Pembroke, United Kingdom",measle_white,"<Point><coordinates>-2.537614,49.509544</coordinates></Point>",1697
malabo-equatorial-guinea,4224,"Malabo, Equatorial Guinea",measle_white,"<Point><coordinates>8.783364,3.749788</coordinates></Point>",1842
malabo-equatorial-guinea,4224,"Malabo, Equatorial Guinea",measle_white,"<Point><coordinates>8.783364,3.749788</coordinates></Point>",1699
palma-spain,4723,"Palma, Spain",measle_white,"<Point><coordinates>2.605254,39.552322</coordinates></Point>",1696
santa-cruz-de-la-palma-canary-islands-spain,7776,"Santa Cruz de La Palma, Canary Islands, Spain",measle_white,"<Point><coordinates>-17.765244,28.663180,0</coordinates></Point>",1666
nukualofa-tonga,10315,"Nuku'alofa, Tonga",measle_white,"<Point><coordinates>-175.200032,-21.133281</coordinates></Point>",1687
fresh-creek-bahamas,10358,"Fresh Creek, Bahamas",measle_white,"<Point><coordinates>-77.844610,24.689805,0</coordinates></Point>",1510
port-nelson-bahamas,10363,"Port Nelson, Bahamas",measle_white,"<Point><coordinates>-74.840546,23.652147</coordinates></Point>",1510
george-town-bahamas,10359,"George Town, Bahamas",measle_white,"<Point><coordinates>-75.788007,23.516551</coordinates></Point>",1510
clarence-town-bahamas,10360,"Clarence Town, Bahamas",measle_white,"<Point><coordinates>-74.966181,23.098338</coordinates></Point>",1510
cockburn-town-bahamas,10364,"Cockburn Town, Bahamas",measle_white,"<Point><coordinates>-74.530244,24.052537</coordinates></Point>",1510
governors-harbor-bahamas,10357,"Governors Harbor, Bahamas",measle_white,"<Point><coordinates>-76.240643,25.196116</coordinates></Point>",1510
duncan-town-bahamas,10361,"Duncan Town, Bahamas",measle_white,"<Point><coordinates>-75.733466,22.183263</coordinates></Point>",1510
mayaguana-bahamas,10362,"Mayaguana, Bahamas",measle_white,"<Point><coordinates>-73.064131,22.401561</coordinates></Point>",1510
kuala-tungkal-indonesia,10283,"Kuala Tungkal, Indonesia",measle_white,"<Point><coordinates>103.466705,-0.816543</coordinates></Point>",1680
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962506,1.134726</coordinates></Point>",1832
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962506,1.134726</coordinates></Point>",1833
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962506,1.134726</coordinates></Point>",1785
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962506,1.134726</coordinates></Point>",1680
sakra-island-singapore,10307,"Sakra Island, Singapore",measle_white,"<Point><coordinates>103.704205,1.258920,0</coordinates></Point>",1680
grover-beach-california-united-states,5748,"Grover Beach, California, United States",measle_white,"<Point><coordinates>-120.621420,35.120635,0</coordinates></Point>",1007
shima-japan,5883,"Shima, Japan",measle_white,"<Point><coordinates>136.874380,34.336834,0</coordinates></Point>",1928
shima-japan,5883,"Shima, Japan",measle_white,"<Point><coordinates>136.874380,34.336834,0</coordinates></Point>",1794
shima-japan,5883,"Shima, Japan",measle_white,"<Point><coordinates>136.874380,34.336834,0</coordinates></Point>",1617
shima-japan,5883,"Shima, Japan",measle_white,"<Point><coordinates>136.874380,34.336834,0</coordinates></Point>",1007
